0.95705521 1.05961458 0.86576192 0.68570958 0.65230227 0.73128958 0.69360558 0.51862420 0.34869851 0.25885344 0.24089128 0.24531233 0.21924312 0.15550511 0.09338655 0.05467176
0.83009518 2.25892857 2.06430817 0.86667721 0.45266226 0.47544153 0.55449858 0.49987288 0.35434672 0.25683342 0.23908203 0.25534465 0.24953550 0.19786832 0.12646179 0.07934458
0.64671372 1.96837647 2.85238095 1.61026075 0.63141780 0.45602565 0.53881239 0.58737808 0.40758233 0.28502900 0.27469880 0.29234293 0.27933283 0.23523687 0.16876858 0.10359393
0.57786011 0.93230908 1.81662427 2.21341463 1.12586126 0.65050070 0.60545323 0.63303571 0.44322292 0.32114243 0.32913956 0.33381877 0.29200136 0.24833642 0.19305881 0.12095657
0.95426692 0.84530862 1.23658565 1.95444455 1.46428571 1.08733401 0.78309576 0.62902622 0.42722001 0.35384341 0.36572048 0.35033902 0.31608784 0.26332263 0.20241454 0.13198583
1.12016357 0.92962803 0.93512084 1.18238069 1.13850267 1.25000000 0.88833133 0.61437908 0.39673797 0.33921569 0.33209653 0.34025000 0.32875994 0.27639469 0.19569980 0.14161765
1.36416083 1.39210973 1.41865559 1.41302905 1.05280245 1.14060670 1.06000000 0.89101895 0.52823095 0.37830028 0.36080060 0.39580724 0.39453808 0.32411254 0.21223565 0.13834774
1.09263544 1.34431834 1.65663430 1.58258929 0.90587918 0.84501978 0.95445719 1.05000000 0.66469256 0.43127737 0.38914060 0.40827705 0.40545270 0.31494358 0.21604253 0.13378070
1.15817721 1.50235776 1.81228571 1.74688625 0.96996379 0.86027365 0.89206349 1.04790816 0.75000000 0.54878049 0.44482507 0.41241497 0.36947279 0.30801209 0.21857143 0.14019983
0.96293478 1.21959184 1.41944444 1.41761442 0.89977324 0.82380952 0.71552795 0.76151261 0.61463415 0.52380952 0.41722222 0.37231660 0.33949580 0.28377551 0.19890110 0.15228571
0.96208727 1.21887832 1.46871166 1.55987920 0.99843935 0.86589586 0.73266871 0.73769598 0.53488168 0.44793797 0.40000000 0.37819117 0.36930324 0.30639989 0.23788344 0.17718760
1.02699887 1.36457496 1.63843640 1.65836013 1.00257789 0.92994373 0.84252216 0.81130295 0.51982851 0.41900582 0.39643191 0.40625000 0.41395942 0.37781350 0.30087276 0.22041801
1.00867331 1.46546996 1.72041385 1.59414171 0.99405718 0.98744151 0.92291240 0.88540554 0.51177856 0.41987113 0.42541646 0.45491653 0.46153846 0.44037102 0.37436199 0.28808979
0.89192796 1.44870988 1.80624607 1.69021927 1.03241032 1.03495808 0.94520925 0.85742350 0.53189754 0.43753933 0.44002803 0.51762115 0.54900881 0.50000000 0.46071953 0.40828995
0.74139808 1.28158224 1.79368071 1.81875526 1.09846912 1.01429773 0.85670732 0.81411150 0.52243902 0.42448405 0.47286585 0.57055749 0.64600271 0.63770325 0.60000000 0.49017615
0.62993482 1.16699725 1.59791345 1.65378679 1.03953444 1.06526549 0.81049741 0.73165018 0.48635693 0.47168142 0.51117839 0.60663717 0.72149922 0.82019308 0.71140610 0.62500000
